MatchID,MapName,Team1,Team2,Team1_Pick,Team1_Win,Team1_Final_Score,Team2_Final_Score,Halfs_Played,Team1_Start_Side,Team1_Half1_Score,Team2_Half1_Score,Team1_Half2_Score,Team2_Half2_Score,Team1_OT_Score,Team2_OT_Score
2361761,Vertigo,7900,4602,True,True,16,6,2,TR,13,2,3,4,0,0
2361761,Overpass,7900,4602,False,True,16,8,2,CT,12,3,4,5,0,0
2361816,Anubis,9215,9943,False,True,16,12,2,CT,8,7,8,5,0,0
2361816,Vertigo,9215,9943,True,True,16,9,2,TR,7,8,9,1,0,0
2361782,Mirage,4773,11298,False,True,16,7,2,CT,9,6,7,1,0,0
2361782,Nuke,4773,11298,True,True,19,15,2,TR,9,6,6,9,4,0
2361815,Ancient,9943,10399,False,True,16,14,2,CT,6,9,10,5,0,0
2361806,Nuke,11837,9455,False,True,16,10,2,CT,9,6,7,4,0,0
2361806,Ancient,11837,9455,True,False,7,16,2,TR,6,9,1,7,0,0
2361806,Mirage,11837,9455,False,True,16,14,2,TR,5,10,11,4,0,0
2361814,Anubis,9215,5479,False,True,16,6,2,TR,13,2,3,4,0,0
2361780,Inferno,11795,9943,False,False,9,16,2,TR,6,9,3,7,0,0
2361777,Ancient,9215,8557,False,True,16,2,2,CT,13,2,3,0,0,0
2361754,Mirage,8885,10994,True,False,14,16,2,TR,6,9,8,7,0,0
2361754,Nuke,8885,10994,False,True,16,8,2,CT,9,6,7,2,0,0
2361754,Vertigo,8885,10994,False,True,16,10,2,CT,6,9,10,1,0,0
2361760,Overpass,7234,5347,True,True,16,4,2,TR,11,4,5,0,0,0
2361760,Inferno,7234,5347,False,False,9,16,2,CT,6,9,3,7,0,0
2361760,Anubis,7234,5347,False,False,8,16,2,CT,7,8,1,8,0,0
2361113,Mirage,8637,10621,False,False,11,16,2,CT,9,6,2,10,0,0
2361113,Vertigo,8637,10621,True,True,16,11,2,TR,6,9,10,2,0,0
2361113,Ancient,8637,10621,False,False,10,16,2,TR,8,7,2,9,0,0
2361796,Nuke,11837,11814,False,True,16,10,2,CT,9,6,7,4,0,0
2361797,Vertigo,9455,6619,False,True,16,9,2,CT,7,8,9,1,0,0
2361781,Inferno,11814,12040,False,True,16,11,2,CT,7,8,9,3,0,0
2361775,Nuke,10669,6619,False,False,13,16,2,CT,6,9,7,7,0,0
2361345,Nuke,7175,5995,False,False,12,16,2,CT,10,5,2,11,0,0
2361345,Mirage,7175,5995,True,False,13,16,2,TR,9,6,4,10,0,0
2361345,Inferno,7175,5995,False,True,16,11,2,CT,8,7,8,4,0,0
2361345,Ancient,7175,5995,True,False,7,16,2,TR,6,9,1,7,0,0
2361750,Ancient,7187,10973,False,True,16,12,2,CT,8,7,8,5,0,0
2361750,Mirage,7187,10973,True,True,16,8,2,TR,8,7,8,1,0,0
2361776,Nuke,11931,11837,False,False,3,16,2,TR,3,12,0,4,0,0
2361783,Nuke,11768,9455,False,False,4,16,2,TR,4,11,0,5,0,0
2361728,Nuke,11675,11681,True,False,9,16,2,TR,3,12,6,4,0,0
2361728,Vertigo,11675,11681,False,False,19,22,2,TR,10,5,5,10,4,7
2361759,Inferno,10737,12099,True,True,16,14,2,TR,7,8,9,6,0,0
2361759,Overpass,10737,12099,False,False,9,16,2,CT,8,7,1,9,0,0
2361759,Nuke,10737,12099,False,True,16,7,2,CT,10,5,6,2,0,0
2361749,Overpass,8064,10973,False,False,8,16,2,CT,7,8,1,8,0,0
2361749,Nuke,8064,10973,True,False,12,16,2,TR,4,11,8,5,0,0
2361765,Vertigo,12091,10509,True,True,16,7,2,TR,8,7,8,0,0,0
2361765,Inferno,12091,10509,False,False,10,16,2,CT,7,8,3,8,0,0
2361765,Mirage,12091,10509,False,False,11,16,2,TR,7,8,4,8,0,0
2361726,Nuke,11681,10976,False,True,16,11,2,CT,12,3,4,8,0,0
2361726,Inferno,11681,10976,True,False,10,16,2,TR,4,11,6,5,0,0
2361726,Ancient,11681,10976,False,True,19,16,2,CT,10,5,5,10,4,1
2361758,Inferno,7379,11164,False,True,16,7,2,CT,10,5,6,2,0,0
2361758,Anubis,7379,11164,True,True,16,12,2,TR,9,6,7,6,0,0
2361664,Mirage,11458,10973,True,True,16,12,2,TR,8,7,8,5,0,0
2361664,Vertigo,11458,10973,False,False,13,16,2,CT,5,10,8,6,0,0
2361664,Ancient,11458,10973,False,False,15,19,2,CT,6,9,9,6,0,4
2361752,Anubis,10695,12028,False,False,13,16,2,TR,10,5,3,11,0,0
2361752,Ancient,10695,12028,True,False,20,22,2,TR,7,8,8,7,5,7
2361727,Anubis,11675,11769,False,True,16,7,2,CT,10,5,6,2,0,0
2361727,Nuke,11675,11769,True,True,16,9,2,TR,6,9,10,0,0,0
2361753,Nuke,10817,11523,False,False,3,16,2,CT,3,12,0,4,0,0
2361753,Overpass,10817,11523,True,False,11,16,2,TR,4,11,7,5,0,0
2361764,Ancient,8064,12119,True,True,16,2,2,TR,13,2,3,0,0,0
2361764,Inferno,8064,12119,False,True,16,8,2,CT,8,7,8,1,0,0
2361769,Inferno,10894,11814,False,False,12,16,2,CT,6,9,6,7,0,0
2361772,Ancient,6619,12139,False,True,19,15,2,CT,6,9,9,6,4,0
2361767,Mirage,11837,6799,False,True,16,7,2,CT,10,5,6,2,0,0
2361768,Nuke,11249,11931,False,False,13,16,2,CT,8,7,5,9,0,0
2361771,Nuke,10669,11561,False,True,16,10,2,CT,10,5,6,5,0,0
2361744,Overpass,4803,11278,False,True,16,5,2,CT,10,5,6,0,0,0
2361744,Ancient,4803,11278,True,False,17,19,2,TR,9,6,6,9,2,4
2361744,Inferno,4803,11278,False,True,16,6,2,TR,10,5,6,1,0,0
2361748,Mirage,8885,10669,True,False,13,16,2,TR,4,11,9,5,0,0
2361748,Nuke,8885,10669,False,False,10,16,2,CT,6,9,4,7,0,0
2361343,Anubis,5995,5973,False,True,16,10,2,TR,7,8,9,2,0,0
2361343,Inferno,5995,5973,True,True,16,11,2,TR,11,4,5,7,0,0
2361743,Nuke,8813,10737,False,True,16,14,2,CT,9,6,7,8,0,0
2361743,Mirage,8813,10737,True,True,19,17,2,TR,7,8,8,7,4,2
2361747,Anubis,10994,10995,True,False,14,16,2,CT,6,9,8,7,0,0
2361747,Mirage,10994,10995,False,True,16,11,2,CT,10,5,6,6,0,0
2361747,Inferno,10994,10995,False,True,16,8,2,CT,8,7,8,1,0,0
2361732,Nuke,4803,8064,False,True,16,9,2,CT,11,4,5,5,0,0
2361732,Inferno,4803,8064,True,True,16,5,2,TR,12,3,4,2,0,0
2361725,Ancient,11769,11997,True,True,16,11,2,TR,6,9,10,2,0,0
2361725,Vertigo,11769,11997,False,False,6,16,2,CT,3,12,3,4,0,0
2361725,Overpass,11769,11997,False,True,16,11,2,TR,8,7,8,4,0,0
2361742,Inferno,11737,10960,True,True,19,15,2,TR,9,6,6,9,4,0
2361742,Mirage,11737,10960,False,False,5,16,2,CT,4,11,1,5,0,0
2361742,Vertigo,11737,10960,False,False,7,16,2,TR,6,9,1,7,0,0
2361344,Inferno,7175,4608,False,True,16,8,2,CT,9,6,7,2,0,0
2361344,Mirage,7175,4608,True,True,16,8,2,TR,11,4,5,4,0,0
2361731,Ancient,12094,7187,True,False,13,16,2,TR,6,9,7,7,0,0
2361731,Vertigo,12094,7187,False,False,9,16,2,CT,3,12,6,4,0,0
2361724,Anubis,10976,12031,False,True,16,14,2,TR,9,6,7,8,0,0
2361724,Nuke,10976,12031,True,True,16,8,2,TR,12,3,4,5,0,0
2361741,Mirage,4602,5347,False,False,10,16,2,CT,5,10,5,6,0,0
2361741,Overpass,4602,5347,True,True,19,17,2,TR,5,10,10,5,4,2
2361741,Vertigo,4602,5347,False,True,16,12,2,CT,8,7,8,5,0,0
2361533,Mirage,10278,11283,True,True,28,25,2,TR,4,11,11,4,13,10
2361533,Ancient,10278,11283,False,True,16,12,2,CT,10,5,6,7,0,0
2361723,Overpass,12073,11997,True,False,2,16,2,TR,2,13,0,3,0,0
2361723,Inferno,12073,11997,False,False,2,16,2,CT,2,13,0,3,0,0
2361736,Vertigo,11298,11336,True,False,11,16,2,TR,5,10,6,6,0,0
2361736,Inferno,11298,11336,False,True,22,20,2,CT,7,8,8,7,7,5
2361736,Anubis,11298,11336,False,True,16,11,2,TR,12,3,4,8,0,0
2361735,Overpass,11948,11826,True,True,16,9,2,TR,12,3,4,6,0,0
2361735,Mirage,11948,11826,False,True,16,6,2,CT,11,4,5,2,0,0
2361734,Anubis,9943,11734,True,True,19,16,2,TR,6,9,9,6,4,1
2361734,Vertigo,9943,11734,False,False,6,16,2,CT,4,11,2,5,0,0
2361734,Inferno,9943,11734,False,True,16,1,2,TR,14,1,2,0,0,0
2361733,Nuke,4773,11660,True,True,16,11,2,TR,9,6,7,5,0,0
2361733,Vertigo,4773,11660,False,True,16,3,2,CT,12,3,4,0,0,0
2361746,Inferno,10669,10995,False,True,16,13,2,CT,10,5,6,8,0,0
2361746,Overpass,10669,10995,True,False,12,16,2,TR,10,5,2,11,0,0
2361746,Nuke,10669,10995,False,True,16,12,2,TR,8,7,8,5,0,0
2361722,Mirage,6242,12031,False,False,13,16,2,CT,9,6,4,10,0,0
2361722,Overpass,6242,12031,True,True,16,10,2,TR,9,6,7,4,0,0
2361722,Vertigo,6242,12031,False,False,10,16,2,CT,8,7,2,9,0,0
2361341,Overpass,5973,9565,True,True,19,17,2,TR,2,13,13,2,4,2
2361341,Nuke,5973,9565,False,False,7,16,2,CT,6,9,1,7,0,0
2361341,Mirage,5973,9565,False,True,16,12,2,TR,9,6,7,6,0,0
2361740,Inferno,7900,11164,False,True,22,20,2,CT,9,6,6,9,7,5
2361740,Nuke,7900,11164,True,True,16,14,2,TR,8,7,8,7,0,0
2361745,Mirage,8885,10994,True,True,16,8,2,TR,9,6,7,2,0,0
2361745,Nuke,8885,10994,False,False,6,16,2,CT,3,12,3,4,0,0
2361745,Overpass,8885,10994,False,True,16,7,2,CT,10,5,6,2,0,0
2361729,Inferno,10999,12092,False,True,16,8,2,CT,8,7,8,1,0,0
2361729,Nuke,10999,12092,True,False,11,16,2,TR,4,11,7,5,0,0
2361729,Mirage,10999,12092,False,True,19,16,2,CT,6,9,9,6,4,1
2361739,Inferno,12099,7187,False,False,10,16,2,CT,6,9,4,7,0,0
2361739,Anubis,12099,7187,True,True,16,10,2,TR,12,3,4,7,0,0
2361739,Nuke,12099,7187,False,False,10,16,2,CT,7,8,3,8,0,0
2361721,Nuke,11675,10976,False,True,16,6,2,TR,10,5,6,1,0,0
2361706,Nuke,7532,10737,False,False,14,16,2,CT,4,11,10,5,0,0
2361706,Inferno,7532,10737,True,True,19,15,2,TR,6,9,9,6,4,0
2361706,Mirage,7532,10737,False,True,16,11,2,TR,11,4,5,7,0,0
2361342,Overpass,4608,11595,False,True,16,13,2,CT,9,6,7,7,0,0
2361342,Inferno,4608,11595,True,True,16,12,2,CT,7,8,9,4,0,0
2361720,Vertigo,11681,11769,False,True,16,8,2,CT,11,4,5,4,0,0
2361595,Mirage,10976,12031,False,True,22,19,2,CT,6,9,9,6,7,4
2361738,Vertigo,7234,10854,False,True,16,12,2,CT,10,5,6,7,0,0
2361738,Ancient,7234,10854,True,True,16,10,2,CT,8,7,8,3,0,0
2361594,Ancient,11675,6242,False,True,16,11,2,TR,6,9,10,2,0,0
2361593,Vertigo,11769,11997,False,True,22,20,2,TR,8,7,7,8,7,5
2361592,Inferno,11681,12073,False,True,16,5,2,CT,10,5,6,0,0,0
2361719,Vertigo,5347,11278,False,False,11,16,2,CT,6,9,5,7,0,0
2361719,Inferno,5347,11278,True,False,8,16,2,TR,6,9,2,7,0,0
2361704,Nuke,10278,10737,False,True,22,19,2,CT,10,5,5,10,7,4
2361704,Vertigo,10278,10737,True,True,16,8,2,TR,10,5,6,3,0,0
2361705,Inferno,7532,4869,True,True,16,9,2,TR,11,4,5,5,0,0
2361705,Nuke,7532,4869,False,True,16,3,2,CT,12,3,4,0,0,0
2361718,Ancient,10960,11164,True,True,16,13,2,TR,11,4,5,9,0,0
2361718,Inferno,10960,11164,False,False,13,16,2,CT,6,9,7,7,0,0
2361718,Mirage,10960,11164,False,True,16,5,2,CT,12,3,4,2,0,0
2361702,Anubis,11811,4869,True,True,16,12,2,TR,6,9,10,3,0,0
2361702,Nuke,11811,4869,False,False,7,16,2,CT,4,11,3,5,0,0
2361702,Ancient,11811,4869,False,False,12,16,2,TR,8,7,4,9,0,0
2361656,Anubis,7234,10254,False,False,4,16,2,CT,4,11,0,5,0,0
2361656,Mirage,7234,10254,True,True,16,7,2,TR,10,5,6,2,0,0
2361656,Ancient,7234,10254,False,True,16,5,2,TR,10,5,6,0,0,0
2361717,Vertigo,7187,4803,True,False,14,16,2,CT,3,12,11,4,0,0
2361717,Anubis,7187,4803,False,False,8,16,2,CT,4,11,4,5,0,0
2361655,Ancient,7461,7441,False,True,16,7,2,CT,10,5,6,2,0,0
2361655,Inferno,7461,7441,True,False,13,16,2,TR,5,10,8,6,0,0
2361655,Nuke,7461,7441,False,True,16,10,2,TR,12,3,4,7,0,0
2361716,Inferno,10737,11737,True,False,10,16,2,TR,1,14,9,2,0,0
2361716,Vertigo,10737,11737,False,True,16,11,2,CT,9,6,7,5,0,0
2361716,Overpass,10737,11737,False,False,13,16,2,CT,10,5,3,11,0,0
2361693,Nuke,4773,11388,True,True,16,6,2,TR,10,5,6,1,0,0
2361693,Ancient,4773,11388,False,True,16,13,2,CT,11,4,5,9,0,0
2361692,Inferno,11948,11613,False,True,16,5,2,CT,10,5,6,0,0,0
2361692,Mirage,11948,11613,True,True,16,8,2,TR,9,6,7,2,0,0
2361709,Mirage,11826,12115,False,True,16,13,2,CT,10,5,6,8,0,0
2361709,Overpass,11826,12115,True,True,16,13,2,TR,7,8,9,5,0,0
2361707,Anubis,11298,9215,True,False,6,16,2,TR,4,11,2,5,0,0
2361707,Nuke,11298,9215,False,False,8,16,2,CT,7,8,1,8,0,0
2361691,Anubis,11538,11660,True,False,9,16,2,TR,7,8,2,8,0,0
2361691,Nuke,11538,11660,False,False,14,16,2,CT,8,7,6,9,0,0
2361701,Inferno,7532,8637,False,True,16,8,2,TR,11,4,5,4,0,0
2361701,Mirage,7532,8637,True,True,16,9,2,TR,8,7,8,2,0,0
2361700,Mirage,11518,4869,True,False,12,16,2,TR,5,10,7,6,0,0
2361700,Vertigo,11518,4869,False,False,12,16,2,CT,7,8,5,8,0,0
2361699,Mirage,11811,10278,True,True,16,10,2,TR,11,4,5,6,0,0
2361699,Vertigo,11811,10278,False,False,7,16,2,CT,7,8,0,8,0,0
2361699,Nuke,11811,10278,False,False,8,16,2,TR,4,11,4,5,0,0
2361107,Overpass,7379,7244,False,False,20,22,2,CT,5,10,10,5,5,7
2361107,Nuke,7379,7244,True,False,9,16,2,TR,4,11,5,5,0,0
2361715,Overpass,4602,10854,True,True,16,11,2,TR,11,4,5,7,0,0
2361715,Mirage,4602,10854,False,True,16,4,2,CT,11,4,5,0,0,0
2361111,Anubis,7234,4674,False,True,19,17,2,CT,5,10,10,5,4,2
2361111,Inferno,7234,4674,True,True,16,10,2,TR,9,6,7,4,0,0
2361694,Inferno,4869,10737,False,False,10,16,2,CT,7,8,3,8,0,0
2361694,Vertigo,4869,10737,True,True,16,13,2,TR,9,6,7,7,0,0
2361694,Nuke,4869,10737,False,False,11,16,2,TR,6,9,5,7,0,0
2361653,Inferno,9806,6902,False,False,13,16,2,CT,6,9,7,7,0,0
2361653,Ancient,9806,6902,True,False,7,16,2,TR,4,11,3,5,0,0
2361696,Overpass,8637,10278,False,False,13,16,2,CT,9,6,4,10,0,0
2361696,Ancient,8637,10278,True,True,16,13,2,TR,8,7,8,6,0,0
2361696,Mirage,8637,10278,False,False,8,16,2,TR,4,11,4,5,0,0
2361697,Mirage,11811,7532,True,False,13,16,2,TR,7,8,6,8,0,0
2361697,Ancient,11811,7532,False,True,16,12,2,CT,12,3,4,9,0,0
2361697,Nuke,11811,7532,False,True,16,13,2,CT,7,8,9,5,0,0
2361654,Inferno,8813,11982,False,False,5,16,2,CT,5,10,0,6,0,0
2361654,Anubis,8813,11982,True,True,16,12,2,CT,5,10,11,2,0,0
2361654,Overpass,8813,11982,False,False,13,16,2,TR,2,13,11,3,0,0
2361713,Vertigo,7379,7900,False,False,10,16,2,CT,4,11,6,5,0,0
2361713,Nuke,7379,7900,True,False,12,16,2,TR,5,10,7,6,0,0
2361689,Vertigo,11336,11755,True,False,10,16,2,TR,7,8,3,8,0,0
2361689,Mirage,11336,11755,False,True,16,4,2,CT,11,4,5,0,0,0
2361689,Inferno,11336,11755,False,True,16,6,2,TR,12,3,4,3,0,0
2361688,Mirage,11298,10813,False,True,16,6,2,CT,12,3,4,3,0,0
2361688,Anubis,11298,10813,True,True,16,8,2,TR,9,6,7,2,0,0
2361673,Overpass,11388,9943,True,True,16,1,2,TR,14,1,2,0,0,0
2361673,Anubis,11388,9943,False,False,4,16,2,CT,4,11,0,5,0,0
2361673,Ancient,11388,9943,False,True,16,13,2,TR,10,5,6,8,0,0
2361672,Ancient,11948,9215,True,False,8,16,2,TR,6,9,2,7,0,0
2361672,Vertigo,11948,9215,False,False,9,16,2,CT,3,12,6,4,0,0
2361687,Vertigo,11502,11826,True,False,7,16,2,TR,5,10,2,6,0,0
2361687,Inferno,11502,11826,False,False,18,22,2,CT,6,9,9,6,3,7
2361686,Overpass,9943,12115,True,True,16,5,2,TR,11,4,5,1,0,0
2361686,Mirage,9943,12115,False,True,16,12,2,CT,9,6,7,6,0,0
2361339,Anubis,11595,5005,False,True,19,15,2,TR,7,8,8,7,4,0
2361339,Overpass,11595,5005,True,False,13,16,2,TR,8,7,5,9,0,0
2361339,Inferno,11595,5005,False,True,16,13,2,TR,6,9,10,4,0,0
2361338,Inferno,5995,4608,False,True,16,8,2,CT,12,3,4,5,0,0
2361338,Nuke,5995,4608,True,True,16,7,2,TR,8,7,8,0,0,0
2361106,Overpass,11518,10278,False,False,7,16,2,CT,7,8,0,8,0,0
2361106,Mirage,11518,10278,True,True,16,5,2,TR,10,5,6,0,0,0
2361106,Anubis,11518,10278,False,False,8,16,2,TR,6,9,2,7,0,0
2361337,Inferno,6667,5973,True,True,16,14,2,CT,10,5,6,9,0,0
2361337,Overpass,6667,5973,False,False,11,16,2,CT,6,9,5,7,0,0
2361337,Mirage,6667,5973,False,False,13,16,2,CT,5,10,8,6,0,0
2361608,Inferno,8813,7187,False,False,7,16,2,CT,6,9,1,7,0,0
2361608,Anubis,8813,7187,True,True,16,3,2,TR,12,3,4,0,0,0
2361608,Nuke,8813,7187,False,False,14,16,2,CT,10,5,4,11,0,0
2361340,Inferno,7175,9565,False,True,16,7,2,CT,9,6,7,1,0,0
2361340,Overpass,7175,9565,True,True,16,4,2,TR,12,3,4,1,0,0
2361607,Mirage,10737,10854,False,True,19,17,2,CT,7,8,8,7,4,2
2361607,Overpass,10737,10854,True,True,19,16,2,TR,4,11,11,4,4,1
2361652,Anubis,10278,11838,False,True,16,7,2,CT,13,2,3,5,0,0
2361652,Vertigo,10278,11838,True,True,16,4,2,TR,13,2,3,2,0,0
2361335,Inferno,4991,5005,False,False,8,16,2,CT,3,12,5,4,0,0
2361335,Vertigo,4991,5005,True,True,16,9,2,TR,9,6,7,3,0,0
2361335,Overpass,4991,5005,False,False,3,16,2,TR,3,12,0,4,0,0
2361336,Inferno,10503,11595,True,False,7,16,2,TR,5,10,2,6,0,0
2361336,Overpass,10503,11595,False,False,12,16,2,CT,9,6,3,10,0,0
2361651,Mirage,4602,11811,False,False,16,19,2,CT,12,3,3,12,1,4
2361651,Nuke,4602,11811,True,True,19,16,2,TR,5,10,10,5,4,1
2361651,Vertigo,4602,11811,False,False,6,16,2,CT,6,9,0,7,0,0
2361606,Overpass,11737,7900,True,True,16,5,2,TR,12,3,4,2,0,0
2361606,Anubis,11737,7900,False,True,16,9,2,CT,7,8,9,1,0,0
2361314,Inferno,11336,9943,True,False,14,16,2,TR,9,6,5,10,0,0
2361314,Mirage,11336,9943,False,True,16,4,2,CT,12,3,4,1,0,0
2361314,Anubis,11336,9943,False,True,19,16,2,CT,6,9,9,6,4,1
2361671,Inferno,11826,9215,True,False,7,16,2,TR,7,8,0,8,0,0
2361671,Nuke,11826,9215,False,True,19,15,2,CT,10,5,5,10,4,0
2361671,Vertigo,11826,9215,False,False,6,16,2,CT,4,11,2,5,0,0
2361666,Mirage,11164,7187,False,True,16,13,2,CT,10,5,6,8,0,0
2361666,Inferno,11164,7187,True,False,17,19,2,TR,8,7,7,8,2,4
2361666,Vertigo,11164,7187,False,True,16,11,2,CT,5,10,11,1,0,0
2361605,Vertigo,4803,7379,False,True,19,16,2,CT,8,7,7,8,4,1
2361605,Inferno,4803,7379,True,True,19,16,2,TR,9,6,6,9,4,1
2361334,Nuke,7020,5973,True,False,12,16,2,TR,5,10,7,6,0,0
2361334,Overpass,7020,5973,False,True,16,13,2,CT,7,8,9,5,0,0
2361334,Anubis,7020,5973,False,False,11,16,2,TR,9,6,2,10,0,0
2361678,Ancient,11861,6665,False,False,8,16,2,CT,5,10,3,6,0,0
2361678,Mirage,11861,6665,True,True,16,9,2,TR,10,5,6,4,0,0
2361678,Nuke,11861,6665,False,False,15,19,2,TR,7,8,8,7,0,4
2361333,Inferno,6667,11585,False,True,16,11,2,CT,9,6,7,5,0,0
2361333,Ancient,6667,11585,True,True,16,3,2,TR,12,3,4,0,0,0
2361329,Inferno,5005,4494,True,True,16,9,2,TR,7,8,9,1,0,0
2361329,Nuke,5005,4494,False,False,12,16,2,CT,6,9,6,7,0,0
2361329,Ancient,5005,4494,False,True,16,12,2,TR,9,6,7,6,0,0
2361332,Overpass,9565,4991,False,True,16,13,2,CT,10,5,6,8,0,0
2361332,Mirage,9565,4991,True,False,8,16,2,TR,3,12,5,4,0,0
2361332,Nuke,9565,4991,False,True,16,13,2,TR,6,9,10,4,0,0
2361683,Vertigo,11283,9928,True,False,6,16,2,TR,5,10,1,6,0,0
2361683,Anubis,11283,9928,False,False,9,16,2,CT,2,13,7,3,0,0
2361677,Vertigo,6665,7461,False,True,16,9,2,CT,9,6,7,3,0,0
2361677,Ancient,6665,7461,True,True,16,6,2,TR,11,4,5,2,0,0
2361603,Inferno,5347,12099,True,True,16,14,2,TR,9,6,7,8,0,0
2361603,Anubis,5347,12099,False,True,16,9,2,CT,7,8,9,1,0,0
2361650,Inferno,7865,10960,False,True,16,14,2,CT,6,9,10,5,0,0
2361650,Ancient,7865,10960,True,True,16,9,2,TR,12,3,4,6,0,0
2361682,Vertigo,6902,9928,True,False,16,19,2,TR,9,6,6,9,1,4
2361682,Mirage,6902,9928,False,True,16,3,2,CT,12,3,4,0,0,0
2361682,Ancient,6902,9928,False,False,12,16,2,CT,5,10,7,6,0,0
2361676,Mirage,11861,8813,True,False,17,19,2,TR,8,7,7,8,2,4
2361676,Overpass,11861,8813,False,True,16,13,2,CT,11,4,5,9,0,0
2361676,Nuke,11861,8813,False,True,16,13,2,TR,4,11,12,2,0,0
2361330,Vertigo,4411,11595,True,True,16,5,2,TR,14,1,2,4,0,0
2361330,Overpass,4411,11595,False,False,12,16,2,CT,6,9,6,7,0,0
2361330,Inferno,4411,11595,False,False,9,16,2,TR,8,7,1,9,0,0
2361602,Mirage,7234,11278,True,True,16,2,2,TR,13,2,3,0,0,0
2361602,Inferno,7234,11278,False,False,6,16,2,CT,3,12,3,4,0,0
2361602,Vertigo,7234,11278,False,False,18,22,2,TR,6,9,9,6,3,7
2361331,Inferno,7175,10503,False,True,16,10,2,CT,8,7,8,3,0,0
2361331,Mirage,7175,10503,True,True,16,12,2,TR,6,9,10,3,0,0
2361649,Mirage,12000,11737,False,False,13,16,2,CT,6,9,7,7,0,0
2361649,Overpass,12000,11737,True,True,16,14,2,TR,8,7,8,7,0,0
2361649,Inferno,12000,11737,False,False,9,16,2,TR,6,9,3,7,0,0
2361679,Ancient,12105,11388,True,False,2,16,2,TR,2,13,0,3,0,0
2361679,Overpass,12105,11388,False,True,19,15,2,CT,9,6,6,9,4,0
2361679,Nuke,12105,11388,False,False,4,16,2,TR,2,13,2,3,0,0
2361641,Nuke,11176,11664,False,True,16,12,2,CT,9,6,7,6,0,0
2361641,Vertigo,11176,11664,True,False,13,16,2,TR,7,8,6,8,0,0
2361641,Mirage,11176,11664,False,True,19,16,2,TR,3,12,12,3,4,1
2361659,Nuke,6902,11283,False,False,14,16,2,CT,9,6,5,10,0,0
2361659,Overpass,6902,11283,True,False,14,16,2,TR,10,5,4,11,0,0
2361326,Inferno,5752,11585,False,False,14,16,2,CT,9,6,5,10,0,0
2361326,Mirage,5752,11585,True,False,14,16,2,TR,8,7,6,9,0,0
2361597,Nuke,10813,11388,False,True,16,13,2,CT,7,8,9,5,0,0
2361597,Ancient,10813,11388,True,True,16,10,2,TR,12,3,4,7,0,0
2361325,Inferno,4608,5973,True,True,16,5,2,TR,12,3,4,2,0,0
2361325,Anubis,4608,5973,False,True,19,17,2,CT,6,9,9,6,4,2
2361662,Nuke,11827,11387,False,False,6,16,2,CT,5,10,1,6,0,0
2361662,Anubis,11827,11387,True,False,16,19,2,TR,6,9,9,6,1,4
2361670,Vertigo,10577,7461,False,False,13,16,2,CT,7,8,6,8,0,0
2361670,Overpass,10577,7461,True,False,8,16,2,TR,5,10,3,6,0,0
2361596,Inferno,11826,12115,True,True,16,10,2,TR,7,8,9,2,0,0
2361596,Mirage,11826,12115,False,False,12,16,2,CT,8,7,4,9,0,0
2361596,Nuke,11826,12115,False,True,16,7,2,TR,13,2,3,5,0,0
2361328,Nuke,7532,7020,False,True,16,10,2,CT,9,6,7,4,0,0
2361328,Mirage,7532,7020,True,False,11,16,2,TR,7,8,4,8,0,0
2361328,Anubis,7532,7020,False,False,10,16,2,CT,2,13,8,3,0,0
2361640,Vertigo,10960,11243,False,True,16,11,2,CT,8,7,8,4,0,0
2361640,Inferno,10960,11243,True,True,16,8,2,TR,11,4,5,4,0,0
2361327,Nuke,5995,6667,True,True,16,14,2,TR,9,6,7,8,0,0
2361327,Ancient,5995,6667,False,True,16,7,2,CT,10,5,6,2,0,0
2361665,Inferno,11889,11176,True,True,16,10,2,TR,8,7,8,3,0,0
2361665,Overpass,11889,11176,False,True,16,12,2,CT,8,7,8,5,0,0
2361669,Vertigo,6665,10278,False,True,16,11,2,CT,9,6,7,5,0,0
2361669,Ancient,6665,10278,True,True,16,11,2,TR,8,7,8,4,0,0
2361324,Vertigo,11595,4991,False,False,12,16,2,CT,3,12,9,4,0,0
2361324,Mirage,11595,4991,True,True,16,8,2,TR,8,7,8,1,0,0
2361324,Overpass,11595,4991,False,False,16,19,2,TR,6,9,9,6,1,4
2361661,Vertigo,8064,10954,True,True,16,8,2,TR,9,6,7,2,0,0
2361661,Inferno,8064,10954,False,False,5,16,2,CT,1,14,4,2,0,0
2361661,Ancient,8064,10954,False,True,16,6,2,CT,9,6,7,0,0,0
2361668,Overpass,8813,8135,False,True,16,14,2,CT,9,6,7,8,0,0
2361668,Anubis,8813,8135,True,True,19,16,2,TR,8,7,7,8,4,1
2361323,Inferno,7175,5005,False,True,16,11,2,CT,6,9,10,2,0,0
2361323,Vertigo,7175,5005,True,False,13,16,2,TR,4,11,9,5,0,0
2361323,Overpass,7175,5005,False,True,16,8,2,CT,11,4,5,4,0,0
2361643,Nuke,9928,11283,True,False,8,16,2,TR,4,11,4,5,0,0
2361643,Ancient,9928,11283,False,False,21,25,2,CT,9,6,6,9,6,10
2361638,Anubis,11909,10867,True,False,9,16,2,TR,5,10,4,6,0,0
2361638,Inferno,11909,10867,False,True,16,1,2,CT,14,1,2,0,0,0
2361638,Vertigo,11909,10867,False,False,6,16,2,CT,4,11,2,5,0,0
