ID,NickName,Name,Country
22077.0,daveson,David 'davesoN' Marques,Switzerland
20912.0,n4mekz,Loyd 'N4MEKz' Maligo,Belgium
13093.0,deathzz,Raúl 'DeathZz' Jordán Nieto,Spain
21776.0,foam,Phillip 'foam' Østergaard Nørbæk,Denmark
20499.0,mad0,Emil 'mad0' Funke Nielsen,Denmark
20810.0,f1skeren,Noah 'f1skereN' Fischer Rasmussen,Denmark
22696.0,dengzoe,Bertil 'Dengzoe' Dengsø Vest Hansen,Denmark
7828.0,holzt,Nikolaj 'holzt' Holst,Denmark
7830.0,tml,Teis 'tmL' Løwenstein,Denmark
8832.0,vigzz,Victor 'VigzZ' Pedersen,Denmark
13916.0,ceyl,Jeppe 'CeyL' Christensen,Denmark
21547.0,shawta,Kevin 'Shawta' Le,United States
3545.0,haste,Thomas 'haste' Dyrensborg,Denmark
499.0,hooch,Dmitry 'hooch' Bogdanov,Russia
10463.0,bten,Linus 'Bååten' Andersson,Sweden
5385.0,luz,Maciek 'Luz' Bugaj,Poland
15108.0,desty,Dominik 'desty' Černý,Czech Republic
22707.0,habyzz,Lukáš 'Habyzz' Doležal,Czech Republic
18797.0,heikkol,Kristián 'heikkoL' Garbera,Slovakia
22277.0,feki,David 'Feki' Fekeč,Slovakia
22289.0,dockstar,Dominik 'DOCKSTAR' Putirka,Czech Republic
21772.0,skyy,Adam 'Skyy' Drobek,Czech Republic
22708.0,tomyo,Rostislav 'Tomyo' Růčka,Czech Republic
22710.0,bestch,Marcel 'bestch' Križan,Slovakia
22709.0,muttenzi,Matúš 'muttenzi' Mačinga,Slovakia
22711.0,corgs,Sebastian 'Corgs' Lindstrom,Australia
18028.0,crimzm,Zachary 'CrimZM' McManus,Hong Kong
22575.0,svet,James 'svet' Gryska,Australia
21857.0,jacobiee,Jacob 'Jacobiee' Jovanchevski,Australia
17493.0,just2ez,Kyle 'Just2EZ' Tan,United States
19729.0,klaudi,Aleksandrs 'klaudi' Meinarts,Latvia
14174.0,hek,Edvards 'hek' Zakrevskis,Latvia
19873.0,ynrii,Artur 'ynrii' Maratovich,Belarus
20933.0,bodik,Bogdan 'Bodik' Nastych,Ukraine
13857.0,keyzin,Christian 'KeyziN' Bisgaard Hansen,Denmark
20247.0,demon,Daniel 'DemoN' Brinkmann,Denmark
22698.0,v4nse,Oliver 'v4nse' Miklas Mortensen,Denmark
22699.0,logic,Mathias 'Logic' Jensen,Denmark
11039.0,jazzpimp,Dominick 'JazzPimp' Dimpfel,United States
8416.0,ayken,Bastian 'ayken' Schendzielorz,Germany
9676.0,nikkez,Nikhil 'NikkeZ' Victor,Australia
8773.0,peetyg,Peter 'PeetyG' Souvlis,Australia
11936.0,denimm,Denim 'DeniMM' Ameti,Germany
3517.0,kzy,Oliver 'kzy' Heck,Germany
17642.0,syncd,David 'syncD' Slovacek,Czech Republic
22162.0,neoxx,Sergen 'NEOXX' Erol,Turkey
22685.0,k4ra,Karaoglu 'k4Ra' Tolga,Turkey
9445.0,snk,Aleksandr 'SNk' Semkin,Kyrgyzstan
22219.0,spokenn,Baytur 'Spokenn' Abdykadyrov,Kyrgyzstan
22222.0,yaqk,Kubatbek 'Yaqk' Ormonbekov,Kyrgyzstan
20433.0,adon1s,Adonis 'adon1s-' Gashi,Kosovo
22205.0,fenrir,Lis 'fenrir' Hulaj,Kosovo
20679.0,tonzah,Veton 'tonzah' Muslija,North Macedonia
22690.0,sixaer,Pedro 'Sixaer' Manuel Da Silva Monteiro,Portugal
22689.0,iki,Ivan 'iki' Miljkovic,Serbia
18399.0,mairel,Mairis 'Mairel' Petrovs,Latvia
22390.0,pleb0rs,Rolands 'Pleb0rs' Tihomirovs,Latvia
20751.0,deqny,Dean 'deqny' Malacos,Australia
22686.0,beavr,Michael 'beavr' Crowle,Australia
20498.0,msn,Mike 'MSN' Saleela Nielsen,Denmark
21721.0,borch,Adam 'Borch' Calberg,Denmark
22681.0,daxy,Magnus 'daxy' Arentoft,Denmark
21250.0,weirdaimm,Berat 'Weirdaimm' Özcan,Turkey
21255.0,layie,Alihan 'Layie' Akçil,Turkey
21944.0,frassz,Ekrem 'frassz' Çürük,Turkey
22682.0,chosei,Deniz 'Chosei' Ünver,Turkey
21943.0,roniii,Roni 'roniii' Sarihan,Sweden
20969.0,knb0b,Nazmi 'kNb0b' Küley,Turkey
21777.0,kongoaner,Kristian 'Kongoaner' Von Haven,Denmark
20566.0,jtmythic,John 'JTMythic' Timmermann,United States
16314.0,pancc,Fillipe 'pancc' Martins,Brazil
22615.0,turnz,Isaiac 'turnz' Graham,United States
2469.0,cajunb,René 'cajunb' Borg,Denmark
22676.0,karnez,Ernest 'KaRnez' Kazakov,Russia
1278.0,pnshr,Nikolay 'pNshr' Paunin,Bulgaria
22663.0,djibrilsise9,Lubomir 'Djibrilsise9' Petrov,Bulgaria
22666.0,core,Nikolay 'core' Aleksandrov,Bulgaria
22665.0,fake,Veselin 'FAKE' Kalamarov,Bulgaria
22664.0,falling,Jakub 'Falling' Niemir,Poland
22662.0,anx1ety,Patryk 'Anx1ety' Kot,Poland
22661.0,smistad,Oliver 'Smistad' Smistad,Norway
22660.0,b3nj1,Benjamin 'B3nj1' Opdal Hanssen,Norway
22659.0,affava,Ole 'Affava' Tomas Wesche,Norway
22658.0,viktha,Viktor 'Viktha' Harjo,Norway
22657.0,tuuset,Petter 'TuuseT' Tuset Rønning,Norway
22667.0,butello,Arton 'Butello' Sfishta,Kosovo
22668.0,palla,Ajet 'Palla' Hasani,Kosovo
22669.0,gega2k,Pjeter 'Gega2k' Gega,Kosovo
22670.0,blinn,Blin 'BlinN' Xhoci,Germany
22671.0,face,Riad 'Face' Mehmeti,Germany
20873.0,gremlinn,Ben 'gremliNN' Kennard,United Kingdom
21092.0,jermanji,Connor 'jermanji' Buckles,United States
22607.0,viathan,Luke 'Viathan' Carstens,United States
20515.0,doltn,Dalton 'doltn' Ehlers,United States
20091.0,fiend,Lachlan 'Fiend' Geron,Australia
18628.0,graham,Graham 'GRAHAM' Smith,United States
20763.0,garret,Garret 'garret' Henry,United States
22654.0,raw1,Jose 'raw1' Minecraft,United States
19947.0,jeruzzz,Jerónimo 'JERUZZZ' Marino,Argentina
,,Lucas 'urban0' Urbano,Brazil
,,r3kt ,Brazil
19990.0,andizin,Andres 'andizin' Yorio,Argentina
15716.0,mistfire,Lukas 'MistFire' Poromaa,Sweden
19667.0,nomiss,Simon 'nomiss' Palm Niléhn,Sweden
13673.0,k0mplex,Sebastian 'k0mplex' Rolski,Sweden
21131.0,pacificdongr,Justin 'Pacificdongr' Hockey,Australia
22645.0,m1koo,Mykhailo 'm1koo' Rudich,Ukraine
22644.0,hellkisss,Valentyn 'HELLKISSS' Kulaha,Ukraine
21717.0,t3ns1on,Daniil 't3ns1on' Kashura,Ukraine
21164.0,l00m1,Lucas 'L00m1' Haukland,Sweden
22646.0,joly,Ivan 'joly' Konovalov ,Ukraine
22649.0,oneun1que,Maksym 'OneUn1que' Shybko,Ukraine
22637.0,dark,Oybek 'dark' Yusupov,Uzbekistan
22640.0,npoc7o-grant,Aleksandr 'nPoc7o_GraNT' Maydanyuk,Uzbekistan
22623.0,magnetbrain,Rowan 'magnetbrain' Crothers,Australia
22630.0,ju1ce,Sadeq 'ju1ce' Kavian,Australia
11149.0,nch,Ignacio 'nch' Devita,Argentina
11515.0,kenzor,Leonard 'kenzor' Volodarchuk,Ukraine
9349.0,aiyvan,Ivan 'AiyvaN' Semenets,Ukraine
21262.0,yaph,Artem 'yaph' Klischevskiy,Ukraine
13881.0,v1le,Kristjan 'v1le' Sillaots,Estonia
22624.0,nomal,Loman 'Nomal' Smit,Australia
22625.0,xg,Mingxuan 'Xg' Wu,China
22626.0,bigro,Pascal 'Bigro' Kwizera,Australia
22627.0,msk,Matthew 'MSK' Durzi,Australia
22628.0,w1997,Ray 'w1997' Wu,China
338.0,markeloff,Yegor 'markeloff' Markelov,Ukraine
22620.0,iceberg,Bogdan 'Iceberg' Vasylenko,Ukraine
22619.0,zinchenko,Oleksandr 'Zinchenko' Zinchenko,Ukraine
301.0,ceh9,Arseny 'ceh9' Trynozhenko,Ukraine
22622.0,lil-morty,Vyacheslav 'Lil Morty' Mikhailov,Ukraine
15934.0,voidex,Sergey 'voidex' Dronin,Russia
20672.0,182,Ignacio '182' Rius Verduna,Argentina
15233.0,jotti,Matias 'jotti' Kierzner,Argentina
20710.0,cheerful,Armen 'cheerful' Eksuzyan,Russia
1139.0,luosrevo,Jamie 'luosrevo' Lammers,Netherlands
10740.0,denzstou,Jonathan 'DENZSTOU' Van Aelst,Belgium
18248.0,r1qzor,Rick 'r1qzor' Weijer,Netherlands
19596.0,redux,Indio 'redux' Schalkx,Netherlands
22608.0,rojo,Daniel 'ROJO' Lopez,Venezuela
22610.0,acid,Alfonso 'acid' Castellanos,Venezuela
22612.0,fugix,Josue 'fugix' De La Rosa,Venezuela
22609.0,neexxo,Jose 'NEEXXO' Jimenez,Venezuela
22611.0,muska,Felix 'Muska' Almao Rodriguez,Venezuela
15156.0,bibby,Teric 'Bibby' Ingram,United States
22590.0,avencia,Sebastian 'Avencia' Lamprea,United States
22592.0,ruger,Dominic 'Ruger' Venturelli,United States
22589.0,halen,Halen 'Halen' Lang,Canada
22614.0,yuv,Yuval 'YuV' Smith,Canada
18240.0,smash,Oleksandr 'Smash' Turchyn,Ukraine
9638.0,yellow,Chris 'yellow' McGillivray,Australia
16581.0,stx,William 'Stx' Trampel,United States
21423.0,chevyus,Tyler 'chevyus' Royere,United States
21425.0,davd,David 'davd' Stone,United States
21424.0,nickhalden,Nicholas 'NICKHALDEN' Koehler,United States
21585.0,ryuzaki,Lucas 'ryuzaki' T.,United States
22339.0,bruj,Bruno 'Bruj' Lucero,Argentina
19989.0,fbz,Fabio 'fbz' Sousa,Brazil
17131.0,mathx,Matheus 'mAThx' Alves,Brazil
22300.0,based,Jack 'based' Thomas,United States
22594.0,static,Dakota 'Static' Slater,United States
22601.0,peewee,Osman 'Peewee' Castellanos,United States
22595.0,ruv,Seth 'Ruv' Riedy,Canada
22591.0,bear-n,Beren 'Bear-N' Brechtel,United States
,,Halen 'Halen' Lang,Canada
,,YuV ,Canada
1045.0,maikelele,Mikail 'Maikelele' Bill,Sweden
2131.0,bondik,Vladyslav 'bondik' Nechyporchuk,Ukraine
18779.0,allurin,Yulia 'Allurin' Kostenko,Russia
22605.0,catyjones,Catarina 'CatyJones' Jorge,Portugal
22606.0,mrs-fire,Aleksandra 'Mrs_Fire' Król,Poland
7170.0,smithzz,Edouard 'SmithZz' Dubourdeaux,France
18137.0,ninis,Anis 'Ninis' Ounassar,Algeria
22593.0,dytram,Braden 'dytram' Pennington,United States
22425.0,tribute,Gregor 'Tribute' Harrison,United States
17488.0,k2,Kyle 'K2' Jacowleff,United States
21873.0,plx2,Ian 'PLx2' Jeong,United States
21872.0,merkn,Mark 'merkn' Telesca,United States
22567.0,mtgg,Matheus 'MTGG' Queiroga de Oliveira,Brazil
19601.0,maxaxe,Max 'Maxaxe' van der Bijl,Netherlands
22600.0,stepzz,Mathis 'StepzZ' Bovens,Belgium
,,Lucas 'LUCKING' Olivato,Brazil
8394.0,kjaerbye,Markus 'Kjaerbye' Kjærbye,Denmark
22596.0,casey,Casey 'casey' Tran,United States
20966.0,zek,Furkan 'zeK' Güleryüz,Turkey
22556.0,royals,Antonio 'Royals' Neto,Brazil
22142.0,cx1,Caio 'CX1' Coutinho,Brazil
22558.0,terr4zz,Luis 'Terr4zz' Terra,Brazil
22559.0,j0t4g3,João 'J0t4g3' Gabriel,Brazil
22560.0,mkzin,Maykon 'Mkzin' Oliveira,Brazil
1146.0,dennis,Dennis 'dennis' Edman,Sweden
5527.0,heaton,Emil 'HeatoN' Christensen,Sweden
22573.0,alittoo,Ali 'Alittoo' Muhanned,Sweden
11538.0,jinxx,Chris 'Jinxx' Moseley,Australia
,,Emil 'HeatoN' Christensen,Sweden
,,Alittoo ,Sweden
22557.0,deku,Luiggi 'Deku' Morgado,Brazil
19252.0,killmatic,Egor 'killmatic' Storozhok,Russia
21005.0,zrkk,Costin 'zrkk' Teodorescu,Romania
22571.0,wzdd,Tiago 'wZdd' Mozer,Brazil
14526.0,hemzk9,Jonas 'hemzk9' Rantamäki,Sweden
10479.0,remind,Adel 'Remind' Guermassi,Tunisia
8727.0,waterfallz,Nikita 'waterfaLLZ' Matveyev,Russia
22323.0,masta,Alexander 'masta' Wukicsevits,Austria
22555.0,nano,Fabian 'nANO' Jelinek,Austria
10814.0,gut0,Augusto 'gut0' Bertora,Brazil
11247.0,invul,Allan 'invul' Diniz,Brazil
20990.0,poosh1zik,Lucas 'poosh1ziK' de Queiroz,Brazil
22565.0,duquie,Arthur 'duquie' dos Reis,Brazil
2498.0,ped,Pedro 'ped' Mirabella,Brazil
16774.0,gyzer,Gustavo 'GYZER' Ribeiro,Brazil
13162.0,paredao,Richard 'paredao' Kriemann,Brazil
20276.0,chara,William 'chara' Riukstein,Brazil
12030.0,espiranto,Rokas 'EspiranTo' Milasauskas,Lithuania
7834.0,v1c7or,Viktor 'v1c7oR' Dyankov,Bulgaria
14744.0,calamity,Stanley 'calamity' Chiu,Canada
21556.0,djswang,Victor 'djswang' Zheng,United States
21558.0,marv,Deeptanshu 'Marv' Sanghani,United States
22561.0,flash,Ethan 'Flash' Beck,United States
22562.0,omoo,Tyler 'omoo' Horton,United States
20760.0,jookerbb,Ciprian 'JookerBB' Burbulea,Romania
21525.0,varka,Thomas 'vARKA' Roudaut,France
17410.0,lesser,Eric 'Lesser' Altomare,United States
21553.0,kc1n,Nicholas 'kc1N' Yesupatham,United States
22148.0,injury,Jacob 'injury' Hardman,United States
22548.0,gman,Gionni 'Gman' Inizio,United States
22544.0,sharpie,Simon 'Sharpie' Taylor ,United States
22545.0,batspeed,Dustin 'BATSPEED' Haberstumpf,United States
21419.0,dcreaper,Deven 'DCReaper' Cruthers,United States
19006.0,shepherd,Conner 'shepherd' Neuhart,United States
22553.0,noobless,Brandon 'NoobLess' Alves,Canada
22348.0,savir,Savir 'Savir' Daswani,Philippines
21418.0,bebo,Brandon 'BeBO' Miller,United States
21126.0,tactile,Ryan 'tactile' Branigan,United States
22524.0,n07,Benjamin 'N07' Pringle,United Kingdom
14205.0,r0b3n,Roberts 'R0b3n' Čigauskis,Latvia
20199.0,solb,Kirill 'SoLb' Simagin,Russia
22551.0,kismer,Trevor 'Kismer' Remsik,United States
22550.0,fonseca,Matthew 'Fonseca' Fonseca,Portugal
22030.0,hitman,Dennis 'Hitman' Brichko,United States
18437.0,jachro,James 'Jachro' Brooks,United States
11514.0,vtr,Victor 'vtR' Santana,Venezuela
21879.0,a1pha,Jacob 'A1pha' Hayes,United States
21426.0,febreeze,Jacob 'febreeze' Lee,United States
22539.0,liminha,Andre 'Liminha' Kenzo,Brazil
22542.0,mattexx,Matheus 'Mattexx' Nunes,Brazil
22541.0,cetzika,Daniel 'cetzika' Barbosa,Brazil
22540.0,gabucs,Gabriel 'gabucs' Bueno,Brazil
19083.0,owensinhom,Owen 'OwensinhoM' Veron,Argentina
14969.0,discplex,Daniēls 'discplex' Bieziņš,Latvia
21696.0,madara,Serhii 'madara' Brekhov ,Ukraine
21391.0,minor,Andrey 'Minor' Isahanyan,Russia
22536.0,mag1k3y,Alemkhan 'mag1k3Y' Moldakamalov,Kazakhstan
22538.0,her1tage,Assanali 'her1tage' Serikkali,Kazakhstan
736.0,overdrive,Alexey 'OverDrive' Birukov,Russia
8707.0,ptr,Peter 'ptr' Gurney,United States
16641.0,redzy,Alexander 'redzy' Johansson,Sweden
19668.0,abbelol,Albin 'abbelol' Jupiter,Sweden
21175.0,notjuanjo,Juan⁬ Jose 'Notjuanjo' Torres Espinoza,Peru
19447.0,extasy,Chirstopher 'ExtasY' Lurquin,Peru
15896.0,eduv1ce,Eduardo 'Eduv1ce' Montero,Peru
21176.0,rome,Danfer 'Rome' Espilco,Peru
22527.0,m3nchii,Bryan 'm3nchii' Villaflor,Peru
22525.0,bad4,Matias 'BAD4$$' Mendoza,Peru
22526.0,profug,Sebastian 'Profug' Chau,Peru
20979.0,esquez,Uğur 'ESQUEZ' İçme,Turkey
21527.0,aura,Ahmet 'Aura' Özkan,Turkey
22498.0,ens,Enes 'eNs' Göl,Turkey
22499.0,thorphz,Mert 'ThoRphZ' Eren Tut,Turkey
22500.0,vezirrr,Abidin 'veziRRR ' Armağan,Turkey
17555.0,martin,Zhengjie 'Martin' Zhuo,China
21168.0,legacy,Cameron 'legacy' Parkhurst,United States
22523.0,pieface,Shea 'pieface' Reilly,United Kingdom
22522.0,carterlad10,Ethan 'Carterlad10' Carter,United Kingdom
14128.0,ekg,Efe-Kerem 'ekg' Gençdiş,Turkey
22497.0,sups1s,Doruk 'sups1s' Akmaz,Turkey
22516.0,m1ster,Maciej '  m1ster' Rudzki,Poland
22491.0,godsnotdead,Joshua 'GodsNotDead' Kobrin,South Africa
20708.0,bloodyk,Nikita 'BloodyK' Dobrynin,Russia
20921.0,k1nd,Kirill 'k1Nd' Sherstobitov,Russia
22509.0,meijoo,Vladimir 'meijoo' Sherstnev,Russia
22508.0,d1xe,Igor 'd1xE' Morshinin,Russia
22507.0,w1ld,Andrey 'w1ld' Kostylev,Russia
12715.0,bl1tz,Peter 'BL1TZ' Athanasatos,Australia
22501.0,darkni,Muhammed 'darkni' Ali Durmuş,Turkey
22502.0,erny,Efekan 'ErNy' Erenay Buğday,Turkey
22503.0,p1xen,Hayri 'p1xen ' Batuhan Dervişoğlu,Turkey
22504.0,scollen,Tunahan 'scolleN' Coşkun,Turkey
22505.0,tgn,Görkem 'tgN' Çiçek,Turkey
21076.0,rogerzz,Roger 'roGerzz' Bonilla Martínez,Spain
7388.0,soker,Aitor 'SOKER' Fernández,Spain
22506.0,hastack,Sergio 'hastack' Fernández,Spain
22493.0,blades,Steven 'Blades' Calderwood,South Africa
22495.0,wielie,Willem 'Wielie' du Plessis,South Africa
22492.0,chilli-willi,Graedon 'Chilli Willi' Hawthorn,South Africa
7403.0,worldedit,Georgi 'WorldEdit' Yaskin,Russia
20184.0,hps,Henrique 'HPS' Soares,Brazil
21085.0,antonini,Cristiano 'antonini' Antonini,Brazil
21524.0,dassher,Cameron 'DasSher' Mourier,France
8526.0,smike,Sergey 'smike' Sklyarenko,Ukraine
13649.0,krownii,Daniel 'KrowNii' Michel,Germany
19573.0,poweryy,Thomas 'powerYY' Becker,Germany
9575.0,gab,Gabriel 'gab' Jaroszuk,Poland
12152.0,powels,Florian 'POWELS' Bonhomme,France
11299.0,xerus,Mickaël 'xerus' Marechal,France
15119.0,mln,Mhilan 'mLn' Henry,France
21713.0,lks,Lucas 'LKS' Guilloton,France
22478.0,lostinger,Guillaume 'LostingeR' Saint-Upery,France
22479.0,crowsi,Adrien 'Crowsi' Haeflinger,France
22480.0,vengi,Emmanuel 'Vengi' Bao,France
20898.0,mad,James 'Mad' Debono,United Kingdom
20193.0,fluffs,Beau 'fluFFs' Newton,United Kingdom
20657.0,jackb,Jack 'JackB' Burton,United Kingdom
22102.0,leen,Linas 'LeeN' Ališauskas,Lithuania
21976.0,oskvr,Oskar 'oskvr' Myszka,United Kingdom
22334.0,connz1,Connor 'Connz1' Wardle,United Kingdom
10592.0,nami,Abdulaziz 'Nami' Al-Hammadi,United Arab Emirates
21148.0,bo5lly,Ibrahim 'bo5lly' Abdullah,Syria
18957.0,ttyke,Yosef 'Ttyke' Abdullah,United Arab Emirates
17257.0,walou,Saeed 'Walou' Saeed,United Arab Emirates
19993.0,get-lucky,Humaid 'Get_Lucky' Al-Ali,United Arab Emirates
20771.0,tr1,Mohammed 'tr1' Adel,Palestine
20770.0,crafty,Mohammad 'crafty' Ahmad,Afghanistan
19225.0,yngsamurai,Yuriy 'yngsamurai' Dozhdikov,Russia
22429.0,teo,Daniil 'tEO' Prok,Russia
22384.0,seis,Adam 'sEIS' Zdrojewski,Poland
22385.0,melavi,Patryk 'Melavi' Baranski,Poland
18509.0,t1murj4n,Timur 't1murj4N' Kutushev,Russia
21049.0,edmant,Anton 'Edmant' Dokuchaev,Russia
22465.0,maloy24,Alexander 'Maloy24' Pervukhin,Russia
20377.0,heavy,Filip 'heavy' Wiss,Sweden
16157.0,hyun,Chase 'hyun' Lewis,United States
19319.0,refused,Santino 'refused' Barbieri,Argentina
22214.0,rand,Rand 'Rand' Kadir,Germany
22431.0,lqk,Lucas 'Lqk' Correa,Brazil
22432.0,spark,Pedro 'spARK' Henrique,Brazil
22433.0,kyu,Gabriel 'kyu' Gouvêa,Brazil
22434.0,nogz1k4,Pedro 'Nogz1k4' Nogueira,Brazil
22438.0,joaosillva,Raul 'joaosillva' Vital,Brazil
22439.0,d9st,Leo 'D9st' Silva,Brazil
11404.0,sparta,Nicolas 'Sparta' Haddad,Lebanon
22461.0,abyss,Ehren 'Abyss' Osborne,Wales
21908.0,verbal4buser,Daniil 'verbal4buser' Tanygin,Russia
22074.0,eksiver,Danila 'eksiver' Yurkov,Russia
13612.0,empera,Husain 'Empera' Chehab,Lebanon
13613.0,senpai,Belal 'Senpai' Chehab,Lebanon
7026.0,dd,Hui 'DD' Wu,China
8599.0,karsa,QiFang 'Karsa' Su,China
14146.0,mrmao,YiNan 'Mr.mao' Wang,China
7025.0,qz,Quanqing 'qz' Wu,China
21836.0,angstera,Sun 'Angstera' Yuzhou,China
22444.0,bamboozz, 'Bamboozz' ,China
22446.0,geneka,Egor 'Geneka' Ivasiro,Russia
22448.0,ameno,Sergey 'ameno' Elfimov,Russia
22449.0,aisu,Robert 'Aisu' Fadeev,Russia
17772.0,setzera,Gustavo 'setzera' Viola,Brazil
16506.0,marthia,Ibrahim 'Marthia' Albuainain,Qatar
17261.0,kshkov,Faisal 'kshkov' Altaweel,Qatar
21325.0,ramo,Omar 'Ramo' Mousa Basha,Syria
21327.0,6ll,Talal '6LL' Mohammed Almulla,Qatar
21328.0,eln1n0,Abdulaziz 'elN1N0' Mohammed A H Al-ishaq,Qatar
17837.0,bono,Muhammad 'BoNo' Mustafa,Pakistan
20772.0,taqimohib,Mohib 'TaqiMohib' Imam Rizvi,Pakistan
22455.0,okay,Shamas 'OKay' Sohail,Pakistan
22456.0,bullet,Syed 'BulleT' Sameer Ul Hassan,Pakistan
22457.0,freaky1337,Muhammad 'Freaky1337' Bilal,Pakistan
10453.0,akward,Aksels 'Akward' Supe,Latvia
15551.0,hodors,Waseem 'HodorS' Nowyhed,Lebanon
17022.0,jazzo,Ahmad-Ali 'JaZzO' Hjeze,Lebanon
22452.0,ramyk,Ramy 'ramyk' Elie Kanaan,Lebanon
22451.0,zvede,Kārlis 'Zvede' Švēde,Latvia
21366.0,gladik,Valera 'Gladik' Gorevoy,Russia
20952.0,clysee,Danil 'Clysee' Klimachev,Russia
21493.0,edd13,Gleb 'Edd13' Yun,Russia
12167.0,hyperhf,Dmitry 'hyperhf' Kluychnikov,Russia
22411.0,uwrr,Nikita 'uwrr' Smyshlyaev,Russia
22412.0,7ckngem0,Nikolai '7ckngEm0' Savega,Russia
10192.0,destroyer,JiaMing 'DeStRoYeR' Gu,China
16008.0,ayeon,Zhe 'Ayeon' Yang,China
19253.0,chester,Guanxu 'Chester' Chen,China
12365.0,monster,QingYu 'Monster' Deng,China
17189.0,aim,Enbo 'AiM' Wu,China
12607.0,yvonne,YuFan 'Yvonne' Guo,China
20851.0,s1kura,Danting 'S1kura' Xu,China
20852.0,era,Kuangyu 'Era' Ji,China
17561.0,reason,Ziyuan 'reason' Bao,China
21831.0,zzi,Haoyu 'zzi' Zhang,China
22440.0,mr66,Yao 'Mr66' Zhou,China
10723.0,dinha,Amanda 'dinha' Gomez,Brazil
15096.0,grux,Denis 'grux' Gutaj,Sweden
22435.0,zrxcs, 'zrxcs' ,Argentina
22436.0,zoloffff, 'Zoloffff' ,Argentina
22437.0,knark, 'knark' ,Argentina
22068.0,mesamiduck,Austin 'mesamiduck' Dardar,United States
13228.0,voltage,Logan 'Voltage' Long,United States
14792.0,chew,Brian 'chew' Mao,Canada
11133.0,koshak,Anton 'Koshak' Platko,Russia
12722.0,suroviy,Renat 'Suroviy' Abdrakhmanov,Russia
20836.0,1ll,Ilya '1ll-' Voronov,Russia
22325.0,sowalio,Maksim 'sowalio' Beketov,Russia
22326.0,kaide,Eduard 'Kaide' Tatarinov,Russia
22327.0,something,Yaroslav 'Something' Shevchishin,Russia
9279.0,relaxa,Joakim 'Relaxa' Gustafsson,Sweden
9277.0,freddyfrog,Fredrik 'FREDDyFROG' Gustafsson,Sweden
21025.0,d0neko,Vladislav 'D0NEKO' Sidorov,Ukraine
15374.0,h1glain,Vadim 'h1glaiN' Tanasiuk,Ukraine
19776.0,ao,Erik 'Ao-' Brodskiy,Ukraine
21698.0,sijeyy,Vladislav 'Sijeyy' Polischuk ,Ukraine
16925.0,tricky,Mikhail 'tricky' Krutov,Russia
20802.0,zly,Egor 'zLy' Polyakov,Russia
17445.0,wilky,Reece 'Wilky' Wilkerson,United States
22426.0,biubiubiu, 'biubiubiu' ,United States
22428.0,tipsy-bartender, 'Tipsy_Bartender' ,United States
21223.0,aang,Bautista 'Aang' Biffi,Argentina
21242.0,cryveng,Kristian 'Cryveng' Trpkoski,Sweden
22416.0,ensury,Bat-Erdene 'Ensury' Munkhzul,Mongolia
22417.0,st0p,Sanchir 'sT0P' Davaadorj,Mongolia
22418.0,skywalke7,Temuulen 'Skywalke7' Bayanmunkh,Mongolia
21508.0,chaos,Haochen 'Chaos' Chu,China
22413.0,tw1nk1e17, 'Tw1nk1e17' ,China
11161.0,drea3er,ZhiTao 'Drea3er' Zhang,China
20809.0,l1fe,Jiangjie 'l1fe' Wu,China
1656.0,ju,Julie 'Ju' Ricou,France
22355.0,wuchtig,Jana 'Wuchtig' Daniela Haack,Germany
22406.0,yun,Adriana 'yuN' Barbosa,Portugal
22407.0,monsterjd,Eryk 'MonsterJD' Król,Poland
21710.0,notineki,Denis 'notineki' Kalachev,Ukraine
21422.0,awake,Kyle 'awake' Fanella,United States
21412.0,fe4r,Rylan 'FE4R' Flynn,United States
22399.0,lo-fi,Derek 'lo-fi' Weymouth,United States
22401.0,nivek,Kevin 'nivek' D.,Canada
22402.0,lgn,Logan 'LGN' Foy,United States
22403.0,air,Edward 'air' Kensington,United Kingdom
17629.0,jonesy,Marshall 'Jonesy' Jones,United States
19485.0,raynee,Ryan 'raynee' Gustafson,United States
22394.0,sportz,Christopher 'sportz' Anderson,United States
22395.0,bomberzzz,Noah 'BomberZzZ' Cascio,United States
22396.0,soap,Ajith 'soap' Nair,United States
20555.0,ghostii,Andrew 'Ghostii' Kehler,Canada
13523.0,x23,Amir 'X23' Khair,United States
22391.0,chingoo,Alex 'ChinGoo' Cho,United States
22393.0,emsy,Emma 'Emsy' Hensley,United States
22392.0,sli,Robin 'sLi' Lidbetter,Canada
21950.0,fatih,Fatih 'fatih' Celik,Turkey
19217.0,jrr,William 'jrr' Sellbrand,Sweden
16886.0,vigg0,Victor 'vigg0' Bisgaard,Denmark
18585.0,gevve,Gábor 'gevve' Kyller,Hungary
10624.0,chuti,Fernando 'Chuti' Luis Planchart,Mexico
14077.0,aaustin,Austin 'AAustiN' Urb,United States
15180.0,twixie,Samuli 'Twixie' Herrala,Finland
15222.0,nata,Cristian 'Nata' Cisnero,Argentina
17863.0,tisan,Santiago 'TISAN' Rojas,Argentina
17869.0,berseckazo,Braian 'BerSeCkaZo' Franco,Argentina
20735.0,mikzuuu,Mikael 'Mikzuuu' Selander,Finland
20269.0,nasty,Martin 'Nasty' Garvik,Norway
19125.0,saturn,Dylan 'SATURN' Finch,United States
21377.0,larva,Victor 'Larva' Bruhn,Sweden
16663.0,asdf,Anton 'asdf' Svensson,Sweden
