MatchID,MapID,MapName
2366401/nkt-vs-wings-up-perfect-world-arena-premier-league-season-5,161994,Nuke
2366401/nkt-vs-wings-up-perfect-world-arena-premier-league-season-5,161998,Overpass
2366401/nkt-vs-wings-up-perfect-world-arena-premier-league-season-5,162005,Ancient
2366376/5yclone-vs-wings-up-perfect-world-arena-premier-league-season-5,161992,Anubis
2366376/5yclone-vs-wings-up-perfect-world-arena-premier-league-season-5,161993,Overpass
2366375/atox-vs-nkt-perfect-world-arena-premier-league-season-5,161989,Mirage
2366375/atox-vs-nkt-perfect-world-arena-premier-league-season-5,161990,Inferno
2366375/atox-vs-nkt-perfect-world-arena-premier-league-season-5,161991,Overpass
2366344/nouns-vs-complexity-thunderpick-world-championship-2023-north-america-series-2,161987,Anubis
2366344/nouns-vs-complexity-thunderpick-world-championship-2023-north-america-series-2,161988,Nuke
2366411/mibr-academy-vs-lrv-cct-south-america-series-10,161985,Nuke
2366411/mibr-academy-vs-lrv-cct-south-america-series-10,161986,Overpass
2366390/traffic-tashkent-vs-hungary-iesf-world-championship-2023,161980,Inferno
2366390/traffic-tashkent-vs-hungary-iesf-world-championship-2023,161982,Anubis
2366390/traffic-tashkent-vs-hungary-iesf-world-championship-2023,161984,Mirage
2366409/corinthians-vs-uno-mille-cct-south-america-series-10,161976,Overpass
2366409/corinthians-vs-uno-mille-cct-south-america-series-10,161977,Nuke
2366398/newhappy-vs-tyloo-perfect-world-arena-premier-league-season-5,161973,Ancient
2366398/newhappy-vs-tyloo-perfect-world-arena-premier-league-season-5,161974,Anubis
2366374/lynn-vision-vs-tyloo-perfect-world-arena-premier-league-season-5,161971,Ancient
2366374/lynn-vision-vs-tyloo-perfect-world-arena-premier-league-season-5,161972,Inferno
2366373/themongolz-vs-newhappy-perfect-world-arena-premier-league-season-5,161968,Anubis
2366373/themongolz-vs-newhappy-perfect-world-arena-premier-league-season-5,161969,Ancient
2366373/themongolz-vs-newhappy-perfect-world-arena-premier-league-season-5,161970,Inferno
2366343/forsaken-vs-complexity-thunderpick-world-championship-2023-north-america-series-2,161965,Inferno
2366343/forsaken-vs-complexity-thunderpick-world-championship-2023-north-america-series-2,161966,Overpass
2366343/forsaken-vs-complexity-thunderpick-world-championship-2023-north-america-series-2,161967,Vertigo
2366342/nouns-vs-evil-geniuses-thunderpick-world-championship-2023-north-america-series-2,161953,Mirage
2366342/nouns-vs-evil-geniuses-thunderpick-world-championship-2023-north-america-series-2,161959,Ancient
2366342/nouns-vs-evil-geniuses-thunderpick-world-championship-2023-north-america-series-2,161964,Nuke
2366384/uno-mille-vs-meta-cct-south-america-series-10,161954,Ancient
2366384/uno-mille-vs-meta-cct-south-america-series-10,161958,Inferno
2366384/uno-mille-vs-meta-cct-south-america-series-10,161963,Mirage
2366383/bebold-vs-lrv-cct-south-america-series-10,161946,Ancient
2366383/bebold-vs-lrv-cct-south-america-series-10,161949,Inferno
2366383/bebold-vs-lrv-cct-south-america-series-10,161952,Overpass
2366372/themongolz-vs-5yclone-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161942,Nuke
2366372/themongolz-vs-5yclone-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161945,Ancient
2366382/furia-academy-vs-filhos-de-d10s-cct-south-america-series-10,161941,Mirage
2366382/furia-academy-vs-filhos-de-d10s-cct-south-america-series-10,161943,Ancient
2366371/lynn-vision-vs-5yclone-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161935,Anubis
2366371/lynn-vision-vs-5yclone-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161937,Nuke
2366371/lynn-vision-vs-5yclone-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161938,Inferno
2366386/ukraine-vs-australia-iesf-world-championship-2023,161934,Inferno
2366386/ukraine-vs-australia-iesf-world-championship-2023,161936,Ancient
2366370/atox-vs-themongolz-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161927,Overpass
2366370/atox-vs-themongolz-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161928,Nuke
2366370/atox-vs-themongolz-5e-arena-asia-cup-fall-2023-blast-premier-qualifier,161931,Ancient
2366341/complexity-vs-the-jungle-thunderpick-world-championship-2023-north-america-series-2,161925,Anubis
2366341/complexity-vs-the-jungle-thunderpick-world-championship-2023-north-america-series-2,161926,Nuke
2366381/mibr-academy-vs-the-union-cct-south-america-series-10,161913,Ancient
2366381/mibr-academy-vs-the-union-cct-south-america-series-10,161920,Mirage
2366381/mibr-academy-vs-the-union-cct-south-america-series-10,161922,Anubis
2366340/evil-geniuses-vs-bad-news-bears-thunderpick-world-championship-2023-north-america-series-2,161915,Overpass
2366340/evil-geniuses-vs-bad-news-bears-thunderpick-world-championship-2023-north-america-series-2,161919,Ancient
